ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3645710,Roma,18-01-2018,10:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3645711,Roma,18-01-2018,13:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3645718,Roma,18-01-2018,10:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3645720,Roma,18-01-2018,10:30,Investimento di pedone,,Sereno,Buona,2,1,0,0
3645728,Roma,18-01-2018,12:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3645732,Roma,18-01-2018,23:30,Tamponamento,,Nuvoloso,Buona,1,2,0,0
3645734,Roma,18-01-2018,09:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3645735,Roma,18-01-2018,15:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3645736,Roma,18-01-2018,18:10,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3645738,Roma,19-01-2018,00:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3645739,Roma,18-01-2018,12:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3645742,Roma,18-01-2018,22:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,0,2,0,0
3645753,Roma,18-01-2018,08:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3645772,Roma,18-01-2018,17:40,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3645774,Roma,19-01-2018,01:40,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3645781,Roma,18-01-2018,17:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3645797,Roma,18-01-2018,19:45,Tamponamento,,Sereno,Buona,2,0,0,0
3645804,Roma,19-01-2018,02:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3645836,Roma,18-01-2018,18:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,3,0,0,0
3645837,Roma,18-01-2018,07:10,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3645839,Roma,18-01-2018,16:25,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3645842,Roma,18-01-2018,19:35,Investimento di pedone,,Sereno,Insufficiente,1,1,0,0
3645845,Roma,19-01-2018,00:05,Scontro frontale fra veicoli in marcia,,Pioggia in atto,Sufficiente,1,1,0,0
3645878,Roma,18-01-2018,09:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3645879,Roma,18-01-2018,10:50,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3645890,Roma,19-01-2018,01:35,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,1,0,0,0
3645904,Roma,18-01-2018,17:00,Scontro frontale/laterale DX fra veicoli in marcia,,,,5,0,0,0
3645907,Roma,18-01-2018,15:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3645956,Roma,18-01-2018,21:00,Fuoriuscita dalla sede stradale,,Pioggia in atto,Buona,2,0,0,0
3646032,Roma,18-01-2018,17:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3646071,Roma,19-01-2018,09:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3646080,Roma,19-01-2018,08:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3646084,Roma,18-01-2018,12:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3646148,Roma,18-01-2018,22:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3646189,Roma,18-01-2018,21:12,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3646218,Roma,17-01-2018,23:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3646244,Roma,18-01-2018,21:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,2,0,0
3646329,Roma,19-01-2018,10:50,Infortunio per caduta del veicolo,,Nuvoloso,Buona,0,1,0,0
3646392,Roma,19-01-2018,11:00,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3646411,Roma,18-01-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,3,0,0
3646477,Roma,19-01-2018,14:00,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3646555,Roma,18-01-2018,08:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3646562,Roma,19-01-2018,13:57,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3646563,Roma,19-01-2018,12:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3646568,Roma,18-01-2018,08:05,Veicolo in marcia contro veicoli fermi,,Sereno,Sufficiente,1,2,0,0
3646723,Roma,19-01-2018,13:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3646765,Roma,19-01-2018,17:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3646841,Roma,19-01-2018,11:45,Investimento di pedone,,Pioggia in atto,Buona,1,1,0,0
3646866,Roma,19-01-2018,18:15,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3646875,Roma,19-01-2018,09:35,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3646887,Roma,19-01-2018,08:15,Infortunio per sola frenata improvvisa,,Nuvoloso,Buona,2,0,0,0
3646902,Roma,19-01-2018,12:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3647200,Roma,19-01-2018,07:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3647201,Roma,19-01-2018,07:45,Fuoriuscita dalla sede stradale,,Nuvoloso,Buona,1,0,0,0
3647202,Roma,19-01-2018,08:20,Fuoriuscita dalla sede stradale,,,,1,0,0,0
3647203,Roma,19-01-2018,08:30,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3647205,Roma,19-01-2018,17:50,Tamponamento Multiplo,,Nuvoloso,Sufficiente,2,1,0,0
3647223,Roma,19-01-2018,12:30,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,1,0,0,0
3647225,Roma,19-01-2018,12:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3647230,Roma,19-01-2018,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3647232,Roma,19-01-2018,16:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3647233,Roma,19-01-2018,16:50,Tamponamento Multiplo,,Pioggia in atto,Buona,3,1,0,0
3647235,Roma,19-01-2018,17:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3647249,Roma,20-01-2018,00:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3647253,Roma,19-01-2018,18:20,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3647268,Roma,20-01-2018,04:25,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3647293,Roma,20-01-2018,02:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3647305,Roma,19-01-2018,21:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
3647318,Roma,19-01-2018,23:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3647320,Roma,19-01-2018,11:15,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3647347,Roma,20-01-2018,06:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3647376,Roma,19-01-2018,18:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,1,0,0
3647402,Roma,18-01-2018,10:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3647404,Roma,19-01-2018,16:25,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3647406,Roma,19-01-2018,20:45,Investimento di pedone,,Sereno,Buona,1,0,0,1
3647415,Roma,20-01-2018,04:15,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,2,0,0
3647425,Roma,19-01-2018,06:15,Fuoriuscita dalla sede stradale,,Nuvoloso,Insufficiente,1,0,0,0
3647429,Roma,19-01-2018,13:50,Investimento di pedone,,Nuvoloso,Buona,1,0,1,0
3647445,Roma,19-01-2018,10:30,Veicolo in marcia contro veicolo fermo,,Pioggia in atto,Buona,1,1,0,0
3647456,Roma,20-01-2018,08:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3647463,Roma,19-01-2018,20:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,1,0,0,0
3647527,Roma,20-01-2018,06:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3647545,Roma,19-01-2018,22:15,Tamponamento Multiplo,,Nuvoloso,Buona,7,1,0,0
3647656,Roma,20-01-2018,10:40,Investimento di pedone,,Sereno,Buona,1,2,0,0
3647710,Roma,18-01-2018,15:15,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3647878,Roma,20-01-2018,12:30,Investimento di pedone,,Sereno,Buona,1,2,0,0
3647958,Roma,19-01-2018,20:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3647983,Roma,20-01-2018,09:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3647988,Roma,20-01-2018,04:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,0,2,0,0
3648019,Roma,20-01-2018,11:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3648057,Roma,18-01-2018,07:40,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3648065,Roma,20-01-2018,14:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,3,0,0,0
3648082,Roma,18-01-2018,15:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3648086,Roma,18-01-2018,18:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3648093,Roma,18-01-2018,19:05,Tamponamento,,Sereno,Buona,2,1,0,0
3648291,Roma,20-01-2018,08:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3648295,Roma,20-01-2018,17:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3648297,Roma,20-01-2018,18:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3648300,Roma,20-01-2018,20:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3648305,Roma,20-01-2018,13:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3648324,Roma,20-01-2018,12:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3648327,Roma,02-01-2018,15:30,Tamponamento,,Sereno,Buona,5,0,0,0
3648340,Roma,20-01-2018,22:25,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3648350,Roma,20-01-2018,12:05,Tamponamento Multiplo,,Sereno,Buona,3,1,0,0
3648369,Roma,20-01-2018,08:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3648381,Roma,20-01-2018,09:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3648383,Roma,20-01-2018,12:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3648385,Roma,20-01-2018,10:25,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3648388,Roma,20-01-2018,13:15,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3648390,Roma,20-01-2018,14:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3648391,Roma,20-01-2018,18:25,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3648393,Roma,20-01-2018,14:14,Tamponamento,,Sereno,Buona,1,0,0,0
3648399,Roma,20-01-2018,17:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3648402,Roma,21-01-2018,01:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3648457,Roma,20-01-2018,15:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3648467,Roma,21-01-2018,08:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3648521,Roma,20-01-2018,14:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3648527,Roma,20-01-2018,17:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3648559,Roma,21-01-2018,01:20,Fuoriuscita dalla sede stradale,,Nuvoloso,Sufficiente,1,0,0,0
3648876,Roma,21-01-2018,18:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,5,0,0,0
3648926,Roma,21-01-2018,17:25,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3649212,Roma,21-01-2018,19:50,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3649217,Roma,21-01-2018,07:05,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3649222,Roma,20-01-2018,14:00,Tamponamento Multiplo,,Sereno,Buona,8,0,0,0
3649231,Roma,19-01-2018,17:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649233,Roma,20-01-2018,11:55,Investimento di pedone,,Sereno,Buona,2,0,0,0
3649236,Roma,19-01-2018,18:20,Tamponamento,,Sereno,Sufficiente,2,0,0,0
3649237,Roma,21-01-2018,09:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3649239,Roma,20-01-2018,10:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3649240,Roma,19-01-2018,20:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3649245,Roma,21-01-2018,21:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3649246,Roma,20-01-2018,00:31,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3649247,Roma,21-01-2018,19:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,2,2,0,0
3649252,Roma,19-01-2018,17:40,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Insufficiente,1,0,0,0
3649253,Roma,19-01-2018,18:35,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Insufficiente,1,0,0,0
3649259,Roma,19-01-2018,18:33,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3649260,Roma,20-01-2018,04:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649262,Roma,20-01-2018,06:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3649263,Roma,19-01-2018,17:20,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Insufficiente,1,0,0,0
3649265,Roma,19-01-2018,19:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Insufficiente,1,0,0,0
3649269,Roma,21-01-2018,17:45,Investimento di pedone,,Nebbia,Sufficiente,1,1,0,0
3649275,Roma,19-01-2018,18:12,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Insufficiente,1,0,0,0
3649279,Roma,21-01-2018,13:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3649283,Roma,21-01-2018,12:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3649285,Roma,20-01-2018,01:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3649288,Roma,20-01-2018,11:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3649291,Roma,20-01-2018,12:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3649292,Roma,20-01-2018,09:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649293,Roma,20-01-2018,06:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649298,Roma,20-01-2018,12:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649300,Roma,20-01-2018,11:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3649303,Roma,20-01-2018,19:55,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3649304,Roma,21-01-2018,05:15,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3649317,Roma,21-01-2018,06:10,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Sufficiente,1,0,0,0
3649318,Roma,18-01-2018,17:30,Tamponamento Multiplo,,Sereno,Sufficiente,2,1,0,0
3649321,Roma,20-01-2018,15:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3649322,Roma,21-01-2018,21:55,Fuoriuscita dalla sede stradale,,Sereno,Buona,0,2,0,0
3649330,Roma,21-01-2018,23:40,Veicolo in marcia contro ostacolo fisso,,,,2,0,0,0
3649334,Roma,22-01-2018,05:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3649336,Roma,20-01-2018,22:15,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,2,0,0,0
3649338,Roma,21-01-2018,17:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3649339,Roma,20-01-2018,11:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649341,Roma,21-01-2018,06:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,4,0,0,0
3649342,Roma,20-01-2018,17:15,Tamponamento,,Sereno,Buona,5,0,0,0
3649343,Roma,19-01-2018,15:20,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3649344,Roma,19-01-2018,13:35,Tamponamento Multiplo,,Pioggia in atto,Buona,2,1,0,0
3649349,Roma,19-01-2018,11:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,0,2,0,0
3649351,Roma,20-01-2018,18:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3649356,Roma,19-01-2018,14:30,Tamponamento Multiplo,,Nuvoloso,Sufficiente,3,0,0,0
3649368,Roma,20-01-2018,15:30,Investimento di pedone,,Sereno,Buona,1,1,0,0
3649372,Roma,21-01-2018,02:30,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,2,1,0,0
3649375,Roma,19-01-2018,17:50,Investimento di pedone,,Nuvoloso,Sufficiente,2,1,0,0
3649379,Roma,21-01-2018,19:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3649380,Roma,19-01-2018,12:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3649386,Roma,20-01-2018,09:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649388,Roma,21-01-2018,16:20,Tamponamento,,Sereno,Buona,4,0,0,0
3649391,Roma,20-01-2018,13:50,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3649402,Roma,21-01-2018,04:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3649403,Roma,20-01-2018,21:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3649405,Roma,21-01-2018,00:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3649411,Roma,19-01-2018,14:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3649423,Roma,10-01-2018,10:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649427,Roma,19-01-2018,17:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3649429,Roma,20-01-2018,02:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649436,Roma,19-01-2018,17:35,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3649447,Roma,19-01-2018,14:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3649452,Roma,20-01-2018,19:20,Tamponamento,,Sereno,Buona,2,0,0,0
3649463,Roma,21-01-2018,15:45,Infortunio per caduta del veicolo,,Sereno,Buona,1,1,0,0
3649464,Roma,21-01-2018,18:40,Investimento di pedone,,Sereno,Sufficiente,1,1,0,1
3649479,Roma,19-01-2018,07:15,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3649480,Roma,22-01-2018,08:45,Tamponamento Multiplo,,Sereno,Buona,4,2,0,0
3649483,Roma,20-01-2018,21:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3649494,Roma,22-01-2018,06:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3649496,Roma,20-01-2018,19:50,Tamponamento,,Sereno,Buona,4,1,0,0
3649502,Roma,21-01-2018,10:50,Tamponamento Multiplo,,Sereno,Buona,6,1,0,0
3649512,Roma,19-01-2018,15:40,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3649519,Roma,20-01-2018,07:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3649520,Roma,20-01-2018,20:15,Investimento di pedone,,Sereno,Sufficiente,4,1,0,0
3649560,Roma,21-01-2018,05:15,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3649565,Roma,21-01-2018,03:30,Veicolo in marcia contro ostacolo fisso,,Nebbia,Sufficiente,0,1,0,0
3649579,Roma,22-01-2018,08:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3649581,Roma,21-01-2018,03:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3649593,Roma,22-01-2018,08:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3649594,Roma,19-01-2018,20:48,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Insufficiente,1,0,0,0
3649617,Roma,20-01-2018,01:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3649622,Roma,20-01-2018,10:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649624,Roma,21-01-2018,10:15,Investimento di pedone,,Sereno,Buona,2,1,0,0
3649633,Roma,19-01-2018,18:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3649644,Roma,20-01-2018,23:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3649652,Roma,19-01-2018,09:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3649653,Roma,21-01-2018,06:30,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3649674,Roma,20-01-2018,11:45,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3649690,Roma,19-01-2018,18:30,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3649691,Roma,22-01-2018,10:15,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3649698,Roma,20-01-2018,10:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649700,Roma,21-01-2018,15:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3649701,Roma,22-01-2018,06:50,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3649702,Roma,21-01-2018,15:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3649706,Roma,20-01-2018,16:00,Fuoriuscita dalla sede stradale,,Sereno,Sufficiente,1,0,0,0
3649712,Roma,19-01-2018,18:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3649719,Roma,21-01-2018,13:00,Tamponamento Multiplo,,Sereno,Buona,5,1,0,0
3649727,Roma,19-01-2018,16:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3649729,Roma,19-01-2018,19:00,Investimento di pedone,,Pioggia in atto,Sufficiente,1,1,0,0
3649736,Roma,19-01-2018,16:30,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,2,0,0,0
3649737,Roma,21-01-2018,17:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3649740,Roma,22-01-2018,09:15,Tamponamento,,Sereno,Buona,2,1,0,0
3649742,Roma,21-01-2018,20:35,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,0,1,0,0
3649746,Roma,20-01-2018,01:00,Scontro frontale fra veicoli in marcia,,,,3,0,0,0
3649747,Roma,20-01-2018,16:05,Tamponamento,,Sereno,Buona,2,0,0,0
3649749,Roma,21-01-2018,16:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3649754,Roma,20-01-2018,16:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649755,Roma,20-01-2018,06:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3649762,Roma,20-01-2018,04:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3649780,Roma,21-01-2018,17:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3649785,Roma,20-01-2018,20:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,0,2,0,0
3649804,Roma,20-01-2018,02:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3649805,Roma,21-01-2018,10:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3649806,Roma,21-01-2018,10:46,Tamponamento,,Sereno,Buona,3,0,0,0
